tweet_id,score,handle,timestamp,ticker
1196050132917248000,-0.4423347554680742,@realDonaldTrump,2019-11-18 13:03:00,"FOX, LVS, MGM, WYNN"
1302942924607553536,-0.459158910965011,@realDonaldTrump,2020-09-08 12:16:00,"FOX, LVS, MGM, WYNN"
1302942652288118788,-0.4616993416686685,@realDonaldTrump,2020-09-08 12:15:00,"FOX, LVS, MGM, WYNN"
1302942404589297665,-0.48604563774123044,@realDonaldTrump,2020-09-08 12:14:00,"FOX, LVS, MGM, WYNN"
1168517462310182913,-0.5025788352718653,@realDonaldTrump,2019-09-03 13:38:00,"FOX, LVS, MGM, WYNN"
1250860643437117456,-0.504666971530638,@nntaleb,2020-04-16 18:30:00,"BAC, JPM"
1287408718301274112,-0.5098349928238015,@nntaleb,2020-07-27 15:29:00,"BAC, JPM"
1157184523756548097,-0.5299335675207895,@richardbranson,2019-08-02 06:39:00,BA
1168496276918480896,-0.5306284583098071,@realDonaldTrump,2019-09-03 12:13:00,"FOX, LVS, MGM, WYNN"
1297518022115102725,-0.55289456069603,@nntaleb,2020-08-24 13:00:00,"BAC, JPM"
1336405337285517314,-0.5553127851178413,@realDonaldTrump,2020-12-08 19:59:00,MGM
1003326698228764672,-0.5681290981695122,@realDonaldTrump,2018-06-04 17:45:00,WYNN
1316223657908240390,-0.5715433606919577,@realDonaldTrump,2020-10-15 04:00:00,WYNN
1315286705696579584,-0.580621275038183,@realDonaldTrump,2020-10-12 13:46:00,"FOX, LVS, MGM, WYNN"
1307676625019056130,-0.6299521116019112,@realDonaldTrump,2020-09-21 13:46:00,"FOX, LVS, MGM, WYNN"
1321101303850930176,-0.6329719999141835,@nntaleb,2020-10-27 14:21:00,"BAC, JPM"
1249369344540377089,-0.6623582567306671,@realDonaldTrump,2020-04-13 16:14:00,"LVS, MGM, WYNN"
860194223894790145,-0.6671169468813597,@SenWarren,2017-05-04 17:49:00,"BAC, JPM"
1277204969561755649,-0.6739213537676271,@realDonaldTrump,2020-06-29 11:43:00,"FOX, LVS, MGM, WYNN"
1136165246513471488,-0.6874625221995584,@realDonaldTrump,2019-06-06 07:20:00,WYNN
1326977937657229312,-0.698939406499027,@richardbranson,2020-11-12 19:33:00,"AAL, BA, DAL, SPCE"
1178747334106255367,-0.7680436591550601,@SenWarren,2019-10-01 19:23:00,BAC
1178747339848273920,-0.7680436591550601,@SenWarren,2019-10-01 19:23:00,BAC
1178747341320400896,-0.7680436591550601,@SenWarren,2019-10-01 19:23:00,BAC
1265376557985681410,-0.7699734629748155,@SenWarren,2020-05-26 19:51:00,"BAC, C, GS, JPM, WFC"
1331970897666781186,-0.7731713826721447,@richardbranson,2020-11-27 14:43:00,"AAL, BA, DAL, SPCE"
1139234395993399296,-0.7911202498323832,@realDonaldTrump,2019-06-14 18:40:00,FOX
1167493371973255170,-0.8022172005923942,@realDonaldTrump,2019-08-30 17:45:00,WYNN
1334755449816674305,-0.9229627703984363,@nntaleb,2020-12-04 06:55:00,"BAC, JPM"
1166789207215484928,-0.9271038704507338,@realDonaldTrump,2019-08-29 19:35:00,FOX
1280234064356794368,-0.9574446835703516,@realDonaldTrump,2020-07-06 19:50:00,"MGM, WYNN"
1330720236253941761,-0.960500464202085,@nntaleb,2020-11-23 04:03:00,"BAC, JPM"
1330723159021129729,-0.960870740352378,@nntaleb,2020-11-23 04:03:00,"BAC, JPM"
1291060976595476481,-1.010259115601144,@nntaleb,2020-08-05 16:52:00,"BAC, JPM"
1291101901279432709,-1.0339899417968852,@nntaleb,2020-08-05 19:34:00,"BAC, JPM"
1337437745808072704,-1.0398245214221786,@nntaleb,2020-12-11 16:18:00,"BAC, JPM"
1329516404178116617,-1.0442728646578727,@nntaleb,2020-11-19 19:41:00,"BAC, JPM"
1338017586261483520,-1.048037175971198,@nntaleb,2020-12-14 07:11:00,"BAC, JPM"
1267870486161219585,-1.0563250338029189,@nntaleb,2020-06-02 17:01:00,"BAC, JPM"
1299042015297114113,-1.072105317091069,@nntaleb,2020-08-27 17:26:00,"BAC, JPM"
1288895592719097859,-1.1037398059910635,@nntaleb,2020-07-30 17:27:00,"BAC, JPM"
1287466124796403712,-1.1447013057578341,@nntaleb,2020-07-27 19:19:00,"BAC, JPM"
1286709959296716802,-1.2013251542706607,@nntaleb,2020-07-24 16:42:00,"BAC, JPM"
1318285166373228545,-1.2609978667422104,@nntaleb,2020-10-19 19:51:00,"BAC, JPM"
1271460407937503232,-1.2645810678556944,@nntaleb,2020-06-12 14:46:00,"BAC, JPM"
1307570650110988288,-1.2719898762815143,@nntaleb,2020-09-21 06:45:00,"BAC, JPM"
1262439935568723969,-1.3083079050148407,@nntaleb,2020-05-18 17:22:00,"BAC, JPM"
1240714292464422914,-1.317454081891208,@nntaleb,2020-03-19 18:32:00,"BAC, JPM"
1276231391773147140,-1.3210608130461226,@nntaleb,2020-06-25 18:44:00,"BAC, JPM"
1321874042656350208,-1.3310533647357319,@nntaleb,2020-10-29 17:32:00,"BAC, JPM"
1243597806922801152,-1.3350703255933505,@nntaleb,2020-03-27 17:30:00,"BAC, JPM"
1277289908726628353,-1.3351195097376674,@nntaleb,2020-06-29 17:20:00,"BAC, JPM"
1243624109768085506,-1.3351920933617887,@nntaleb,2020-03-27 19:15:00,"BAC, JPM"
1273346018155933701,-1.3354012590204116,@nntaleb,2020-06-17 19:39:00,"BAC, JPM"
